Id,Category
8594,4
8595,0
8596,0
8597,4
8598,9
8599,1
8600,4
8601,9
8602,3
8603,7
8604,6
8605,8
8606,6
8607,7
8608,0
8609,4
8610,4
8611,5
8612,3
8613,7
8614,8
8615,9
8616,9
8617,5
8618,2
8619,2
8620,7
8621,9
8622,2
8623,2
8624,5
8625,7
8626,4
8627,8
8628,1
8629,6
8630,5
8631,8
8632,9
8633,6
8634,4
8635,7
8636,1
8637,2
8638,3
8639,3
8640,2
8641,8
8642,1
8643,5
8644,6
8645,1
8646,9
8647,1
8648,8
8649,0
8650,1
8651,4
8652,9
8653,5
8654,6
8655,6
8656,1
8657,4
8658,8
8659,9
8660,8
8661,4
8662,1
8663,8
8664,7
8665,3
8666,7
8667,7
8668,1
8669,3
8670,4
8671,6
8672,8
8673,2
8674,1
8675,5
8676,3
8677,3
8678,1
8679,2
8680,5
8681,8
8682,8
8683,1
8684,1
8685,3
8686,4
8687,5
8688,6
8689,0
8690,2
8691,3
8692,1
8693,3
8694,8
8695,9
8696,3
8697,7
8698,7
8699,1
8700,0
8701,6
8702,9
8703,2
8704,9
8705,4
8706,3
8707,4
8708,4
8709,6
8710,3
8711,8
8712,1
8713,2
8714,1
8715,3
8716,3
8717,7
8718,1
8719,8
8720,0
8721,3
8722,3
8723,3
8724,5
8725,1
8726,8
8727,2
8728,4
8729,1
8730,1
8731,0
8732,5
8733,0
8734,6
8735,5
8736,8
8737,6
8738,0
8739,5
8740,3
8741,4
8742,0
8743,8
8744,1
8745,6
8746,1
8747,3
8748,8
8749,4
8750,5
8751,2
8752,6
8753,4
8754,4
8755,1
8756,2
8757,5
8758,7
8759,7
8760,3
8761,5
8762,5
8763,7
8764,4
8765,5
8766,9
8767,4
8768,0
8769,2
8770,8
8771,0
8772,7
8773,5
8774,8
8775,0
8776,8
8777,8
8778,0
8779,8
8780,6
8781,0
8782,4
8783,6
8784,9
8785,3
8786,5
8787,9
8788,5
8789,5
8790,8
8791,4
8792,6
8793,4
8794,4
8795,7
8796,3
8797,0
8798,8
8799,7
8800,3
8801,5
8802,4
8803,1
8804,1
8805,9
8806,7
8807,7
8808,2
8809,3
8810,1
8811,1
8812,0
8813,4
8814,2
8815,2
8816,4
8817,0
8818,7
8819,8
8820,0
8821,4
8822,8
8823,2
8824,1
8825,5
8826,4
8827,2
8828,5
8829,3
8830,9
8831,0
8832,7
8833,4
8834,7
8835,0
8836,1
8837,5
8838,5
8839,2
8840,1
8841,4
8842,3
8843,0
8844,0
8845,1
8846,3
8847,6
8848,6
8849,0
8850,5
8851,5
8852,7
8853,8
8854,2
8855,8
8856,4
8857,8
8858,4
8859,1
8860,4
8861,6
8862,8
8863,5
8864,8
8865,8
8866,9
8867,3
8868,7
8869,9
8870,7
8871,6
8872,6
8873,0
8874,2
8875,2
8876,2
8877,1
8878,3
8879,1
8880,2
8881,0
8882,2
8883,8
8884,1
8885,5
8886,4
8887,2
8888,4
8889,7
8890,3
8891,5
8892,0
8893,1
8894,2
8895,2
8896,1
8897,0
8898,9
8899,1
8900,7
8901,7
8902,2
8903,8
8904,9
8905,3
8906,2
8907,3
8908,1
8909,0
8910,1
8911,9
8912,9
8913,2
8914,4
8915,7
8916,1
8917,8
8918,0
8919,1
8920,0
8921,7
8922,9
8923,8
8924,2
8925,1
8926,6
8927,6
8928,7
8929,5
8930,7
8931,9
8932,9
8933,4
8934,9
8935,2
8936,8
8937,2
8938,6
8939,1
8940,1
8941,0
8942,8
8943,9
8944,3
8945,4
8946,5
8947,1
8948,9
8949,9
8950,6
8951,7
8952,8
8953,2
8954,2
8955,7
8956,1
8957,2
8958,3
8959,2
8960,1
8961,3
8962,1
8963,1
8964,2
8965,8
8966,8
8967,6
8968,1
8969,2
8970,0
8971,9
8972,7
8973,6
8974,6
8975,2
8976,3
8977,8
8978,3
8979,4
8980,3
8981,3
8982,2
8983,8
8984,3
8985,0
8986,0
8987,6
8988,1
8989,5
8990,6
8991,9
8992,9
8993,5
8994,3
8995,1
8996,4
8997,0
8998,4
8999,2
9000,4
9001,1
9002,6
9003,9
9004,0
9005,5
9006,4
9007,3
9008,7
9009,7
9010,3
9011,4
9012,1
9013,7
9014,4
9015,9
9016,0
9017,0
9018,3
9019,0
9020,2
9021,9
9022,1
9023,6
9024,5
9025,7
9026,5
9027,8
9028,8
9029,8
9030,6
9031,5
9032,7
9033,4
9034,0
9035,7
9036,9
9037,4
9038,0
9039,6
9040,9
9041,8
9042,3
9043,6
9044,3
9045,9
9046,6
9047,3
9048,7
9049,6
9050,6
9051,8
9052,7
9053,6
9054,4
9055,3
9056,7
9057,0
9058,3
9059,2
9060,3
9061,5
9062,3
9063,3
9064,1
9065,6
9066,7
9067,1
9068,7
9069,9
9070,8
9071,0
9072,1
9073,5
9074,6
9075,7
9076,0
9077,7
9078,4
9079,4
9080,8
9081,5
9082,1
9083,1
9084,8
9085,4
9086,4
9087,7
9088,0
9089,8
9090,7
9091,0
9092,3
9093,9
9094,8
9095,2
9096,0
9097,4
9098,8
9099,3
9100,1
9101,6
9102,2
9103,4
9104,5
9105,2
9106,8
9107,2
9108,2
9109,0
9110,3
9111,1
9112,2
9113,1
9114,4
9115,4
9116,3
9117,4
9118,1
9119,0
9120,8
9121,3
9122,1
9123,3
9124,0
9125,7
9126,5
9127,6
9128,8
9129,4
9130,4
9131,1
9132,9
9133,8
9134,8
9135,4
9136,5
9137,9
9138,1
9139,1
9140,0
9141,1
9142,5
9143,8
9144,0
9145,3
9146,3
9147,5
9148,8
9149,5
9150,5
9151,6
9152,1
9153,7
9154,4
9155,1
9156,0
9157,3
9158,4
9159,8
9160,1
9161,9
9162,5
9163,5
9164,5
9165,3
9166,5
9167,2
9168,1
9169,9
9170,6
9171,5
9172,1
9173,8
9174,3
9175,2
9176,5
9177,4
9178,7
9179,7
9180,4
9181,8
9182,5
9183,6
9184,5
9185,8
9186,5
9187,3
9188,9
9189,4
9190,8
9191,4
9192,1
9193,7
9194,5
9195,4
9196,9
9197,3
9198,6
9199,1
9200,7
9201,6
9202,1
9203,0
9204,3
9205,0
9206,0
9207,8
9208,8
9209,4
9210,3
9211,4
9212,7
9213,0
9214,4
9215,7
9216,8
9217,2
9218,4
9219,6
9220,0
9221,8
9222,1
9223,0
9224,5
9225,5
9226,1
9227,1
9228,6
9229,1
9230,9
9231,4
9232,4
9233,3
9234,7
9235,5
9236,7
9237,1
9238,4
9239,7
9240,2
9241,0
9242,1
9243,8
9244,8
9245,5
9246,2
9247,8
9248,8
9249,5
9250,3
9251,6
9252,0
9253,9
9254,9
9255,4
9256,0
9257,6
9258,3
9259,7
9260,8
9261,9
9262,4
9263,1
9264,9
9265,7
9266,8
9267,2
9268,9
9269,5
9270,0
9271,3
9272,0
9273,5
9274,4
9275,9
9276,3
9277,3
9278,0
9279,8
9280,2
9281,0
9282,0
9283,9
9284,8
9285,6
9286,4
9287,7
9288,3
9289,4
9290,6
9291,1
9292,1
9293,0
9294,0
9295,2
9296,5
9297,1
9298,0
9299,1
9300,6
9301,9
9302,9
9303,8
9304,4
9305,1
9306,0
9307,9
9308,5
9309,8
9310,0
9311,7
9312,2
9313,3
9314,8
9315,9
9316,6
9317,9
9318,1
9319,0
9320,0
9321,2
9322,2
9323,0
9324,7
9325,4
9326,5
9327,0
9328,2
9329,4
9330,1
9331,9
9332,5
9333,9
9334,1
9335,5
9336,7
9337,4
9338,3
9339,0
9340,6
9341,4
9342,7
9343,8
9344,9
9345,2
9346,7
9347,2
9348,1
9349,3
9350,6
9351,2
9352,5
9353,1
9354,6
9355,0
9356,4
9357,6
9358,8
9359,7
9360,1
9361,7
9362,7
9363,3
9364,6
9365,2
9366,6
9367,6
9368,6
9369,8
9370,0
9371,0
9372,5
9373,0
9374,9
9375,5
9376,1
9377,3
9378,6
9379,0
9380,5
9381,6
9382,9
9383,0
9384,8
9385,1
9386,1
9387,7
9388,8
9389,3
9390,1
9391,0
9392,4
9393,9
9394,4
9395,2
9396,3
9397,6
9398,4
9399,2
9400,5
9401,3
9402,8
9403,8
9404,8
9405,9
9406,9
9407,4
9408,4
9409,5
9410,1
9411,6
9412,9
9413,5
9414,4
9415,9
9416,8
9417,2
9418,8
9419,3
9420,8
9421,5
9422,5
9423,1
9424,6
9425,4
9426,8
9427,2
9428,0
9429,9
9430,4
9431,4
9432,6
9433,2
9434,6
9435,9
9436,3
9437,4
9438,7
9439,0
9440,5
9441,1
9442,3
9443,4
9444,6
9445,1
9446,9
9447,0
9448,2
9449,5
9450,0
9451,0
9452,0
9453,7
9454,4
9455,0
9456,8
9457,9
9458,2
9459,9
9460,9
9461,8
9462,0
9463,9
9464,0
9465,4
9466,2
9467,4
9468,0
9469,0
9470,9
9471,8
9472,0
9473,0
9474,5
9475,3
9476,1
9477,5
9478,2
9479,8
9480,4
9481,0
9482,2
9483,8
9484,6
9485,1
9486,8
9487,7
9488,2
9489,2
9490,7
9491,6
9492,9
9493,5
9494,8
9495,6
9496,1
9497,3
9498,0
9499,7
9500,0
9501,6
9502,5
9503,4
9504,4
9505,4
9506,2
9507,5
9508,4
9509,5
9510,5
9511,6
9512,8
9513,3
9514,6
9515,9
9516,7
9517,3
9518,2
9519,2
9520,3
9521,8
9522,7
9523,5
9524,5
9525,1
9526,9
9527,0
9528,1
9529,9
9530,1
9531,7
9532,1
9533,1
9534,6
9535,4
9536,2
9537,9
9538,2
9539,7
9540,0
9541,2
9542,3
9543,4
9544,8
9545,0
9546,9
9547,4
9548,0
9549,1
9550,9
9551,5
9552,4
9553,5
9554,3
9555,9
9556,3
9557,5
9558,4
9559,8
9560,7
9561,9
9562,8
9563,7
9564,3
9565,2
9566,5
9567,0
9568,5
9569,3
9570,3
9571,5
9572,6
9573,5
9574,9
9575,0
9576,9
9577,5
9578,1
9579,8
9580,5
9581,7
9582,0
9583,8
9584,4
9585,8
9586,1
9587,3
9588,8
9589,0
9590,6
9591,9
9592,7
9593,2
9594,7
9595,5
9596,6
9597,1
9598,0
9599,1
9600,4
9601,3
9602,1
9603,5
9604,8
9605,0
9606,0
9607,7
9608,8
9609,1
9610,8
9611,3
9612,0
9613,8
9614,8
9615,2
9616,2
9617,7
9618,7
9619,2
9620,6
9621,4
9622,7
9623,3
9624,4
9625,9
9626,2
9627,8
9628,5
9629,0
9630,5
9631,7
9632,3
9633,4
9634,9
9635,6
9636,0
9637,4
9638,7
9639,0
9640,9
9641,4
9642,0
9643,5
9644,4
9645,2
9646,0
9647,6
9648,4
9649,6
9650,6
9651,8
9652,6
9653,7
9654,2
9655,8
9656,4
9657,9
9658,0
9659,3
9660,4
9661,7
9662,5
9663,6
9664,4
9665,9
9666,4
9667,7
9668,7
9669,7
9670,7
9671,5
9672,2
9673,9
9674,4
9675,8
9676,6
9677,0
9678,3
9679,2
9680,2
9681,8
9682,8
9683,9
9684,0
9685,1
9686,5
9687,2
9688,8
9689,8
9690,0
9691,5
9692,2
9693,8
9694,3
9695,6
9696,3
9697,7
9698,6
9699,1
9700,0
9701,0
9702,6
9703,4
9704,4
9705,6
9706,1
9707,1
9708,7
9709,2
9710,5
9711,4
9712,9
9713,9
9714,7
9715,8
9716,6
9717,8
9718,8
9719,5
9720,5
9721,5
9722,7
9723,8
9724,8
9725,2
9726,0
9727,9
9728,2
9729,1
9730,0
9731,0
9732,0
9733,6
9734,4
9735,5
9736,9
9737,4
9738,6
9739,3
9740,6
9741,0
9742,9
9743,1
9744,9
9745,2
9746,1
9747,5
9748,2
9749,1
9750,5
9751,0
9752,1
9753,6
9754,9
9755,0
9756,4
9757,9
9758,9
9759,7
9760,1
9761,0
9762,8
9763,3
9764,6
9765,7
9766,9
9767,4
9768,7
9769,4
9770,6
9771,6
9772,9
9773,4
9774,8
9775,0
9776,1
9777,1
9778,1
9779,3
9780,1
9781,4
9782,5
9783,3
9784,9
9785,3
9786,7
9787,7
9788,0
9789,4
9790,0
9791,5
9792,8
9793,7
9794,2
9795,1
9796,8
9797,6
9798,1
9799,3
9800,7
9801,4
9802,4
9803,6
9804,7
9805,2
9806,0
9807,7
9808,3
9809,2
9810,4
9811,3
9812,1
9813,3
9814,2
9815,0
9816,7
9817,1
9818,6
9819,4
9820,2
9821,1
9822,3
9823,4
9824,2
9825,5
9826,3
9827,0
9828,4
9829,7
9830,6
9831,2
9832,7
9833,5
9834,1
9835,0
9836,6
9837,3
9838,4
9839,4
9840,5
9841,2
9842,7
9843,1
9844,1
9845,2
9846,1
9847,9
9848,4
9849,9
9850,1
9851,3
9852,1
9853,5
9854,3
9855,7
9856,3
9857,8
9858,9
9859,7
9860,4
9861,8
9862,9
9863,8
9864,6
9865,9
9866,8
9867,9
9868,3
9869,2
9870,8
9871,7
9872,2
9873,1
9874,3
9875,9
9876,3
9877,3
9878,5
9879,8
9880,3
9881,6
9882,8
9883,9
9884,5
9885,5
9886,3
9887,8
9888,0
9889,6
9890,2
9891,6
9892,9
9893,1
9894,9
9895,1
9896,8
9897,0
9898,9
9899,7
9900,4
9901,6
9902,8
9903,6
9904,1
9905,3
9906,1
9907,8
9908,1
9909,8
9910,1
9911,1
9912,5
9913,5
9914,2
9915,8
9916,7
9917,5
9918,3
9919,7
9920,2
9921,1
9922,7
9923,2
9924,7
9925,0
9926,4
9927,3
9928,1
9929,9
9930,4
9931,2
9932,5
9933,7
9934,5
9935,6
9936,6
9937,0
9938,6
9939,3
9940,1
9941,4
9942,6
9943,6
9944,6
9945,5
9946,6
9947,9
9948,6
9949,2
9950,9
9951,7
9952,4
9953,0
9954,5
9955,2
9956,0
9957,0
9958,5
9959,4
9960,2
9961,7
9962,5
9963,3
9964,3
9965,4
9966,9
9967,4
9968,3
9969,1
9970,5
9971,2
9972,4
9973,2
9974,3
9975,9
9976,9
9977,9
9978,4
9979,7
9980,5
9981,5
9982,9
9983,1
9984,8
9985,7
9986,4
9987,4
9988,5
9989,1
9990,0
9991,4
9992,6
9993,8
9994,9
9995,6
9996,1
9997,7
9998,4
9999,2
10000,4
